#{"t_start": 1761400245.0864158, "env_id": "None"}
r,l,t
56.41141,171,1778.03622
48.691418,164,1778.102635
33.839996,138,1778.264471
53.194283,190,1778.321883
56.551422,178,1778.45216
60.700016,182,1778.931818
44.859997,164,1779.571469
36.305717,161,1779.996545
33.84857,144,1780.056176
31.162857,137,1780.056176
23.354282,142,1780.446608
54.58288,177,1780.872097
68.90575,196,1780.957626
53.328587,175,1781.332507
31.931423,154,1782.012551
43.42,151,1782.468116
55.111443,167,1782.531922
45.354294,181,1782.888365
39.942852,164,1782.963414
40.59715,134,1782.972477
38.717148,144,1784.015586
59.120014,180,1784.190099
75.67145,206,1784.198112
14.140003,128,1784.821793
33.728573,167,1784.887418
56.27144,177,1784.895486
30.20285,161,1785.260119
39.125713,179,1785.332553
37.531433,142,1786.150926
43.577152,157,1786.179334
48.374287,161,1786.391679
32.797142,132,1786.812793
43.411434,148,1786.866414
41.351425,148,1787.320982
48.145733,183,1787.526134
32.822857,137,1788.029706
60.92287,198,1788.166387
49.445724,178,1788.649926
51.23714,185,1789.280572
37.18857,174,1789.549472
48.81429,190,1789.713739
4.0000005,106,1789.91888
46.945713,171,1790.146731
45.39715,173,1790.758016
64.01999,228,1790.766023
36.63429,129,1791.016927
40.734283,153,1791.040443
24.43143,119,1791.211151
21.028574,145,1792.131632
60.88573,196,1792.362207
62.648594,213,1792.823558
53.35426,173,1793.100844
55.37144,176,1793.462595
63.277172,201,1793.486629
66.031456,187,1793.664752
53.29429,182,1793.697122
6.8571424,119,1793.833941
49.182865,172,1794.755768
59.560013,171,1795.216299
33.08,125,1795.418198
30.268572,145,1795.55229
55.157158,187,1795.798708
36.59714,152,1795.89682
55.05429,197,1796.580191
57.457165,201,1796.8117
5.257143,111,1797.256615
43.565712,146,1797.853409
59.89144,199,1797.868544
35.708572,133,1797.892977
72.44002,206,1798.410381
51.72572,164,1798.91754
42.280006,194,1799.057534
43.714294,181,1799.532234
53.888584,167,1799.802905
56.002872,187,1800.838115
60.32858,185,1800.865279
62.022846,190,1800.891732
45.074276,172,1801.174803
38.537148,140,1801.8831
52.845726,185,1801.969369
50.1743,195,1802.219963
4.285714,99,1802.419955
34.111427,151,1803.302081
74.12859,218,1803.323321
15.799999,129,1803.770845
4.8,99,1803.918799
72.07716,225,1804.356248
45.974293,153,1804.705429
81.48288,237,1805.048944
57.44286,195,1805.083133
30.69143,127,1805.302021
35.428574,159,1805.729342
43.16572,147,1806.091867
5.028571,102,1806.491476
3.7142859,100,1806.711931
63.49145,207,1806.984754
62.49141,189,1807.191342
62.75142,193,1807.399975
27.425714,186,1807.661103
32.1,163,1808.322319
59.468555,192,1808.482284
39.022858,175,1809.139633
71.34003,206,1809.358819
16.954287,129,1809.438904
39.24286,152,1809.564983
54.55715,170,1809.611314
47.217148,187,1809.64215
53.608578,159,1810.724515
55.682877,189,1811.205853
50.254295,154,1811.402944
31.2,127,1811.447209
38.10857,153,1811.590364
33.49143,151,1811.686961
50.87713,162,1812.161552
6.000001,114,1813.364147
35.491425,164,1813.472424
80.66576,238,1813.646373
14.05143,129,1813.89883
45.09144,169,1814.50606
72.19716,191,1815.039827
73.09716,202,1815.498405
49.49428,155,1816.346993
89.92578,252,1816.44032
48.234287,172,1816.451907
68.08859,195,1816.673557
42.99429,168,1817.41845
78.60575,230,1817.877866
26.397148,200,1818.408252
4.742857,111,1818.431304
31.617144,128,1818.575279
74.568596,205,1818.828259
4.4571433,105,1819.026659
55.091442,172,1819.074021
51.525734,174,1819.309782
36.514282,147,1821.15156
47.96285,198,1821.183829
41.000004,159,1821.650238
26.820002,147,1821.675171
59.005737,191,1821.817228
64.18855,201,1821.876555
62.16858,178,1822.117613
55.819977,193,1822.618427
60.38288,160,1823.641205
27.942858,182,1824.136194
48.288574,160,1824.327626
50.43715,166,1824.59598
66.58002,192,1824.707673
60.6143,188,1824.845032
62.44573,172,1824.89747
55.75716,159,1825.180643
40.788574,170,1826.408329
4.914286,106,1826.576082
65.30288,192,1827.101529
67.06287,192,1827.28549
54.217155,166,1827.33313
54.845734,184,1827.460035
51.02287,164,1827.72285
3.771429,100,1828.167267
75.54287,243,1828.536145
2.9142861,98,1828.948624
49.634296,181,1829.614357
6.5200014,163,1830.30512
47.7543,177,1830.364785
46.50287,162,1830.396415
32.402863,118,1830.854358
49.442863,168,1830.854358
4.2857146,110,1831.184066
41.194286,170,1831.367475
53.794277,182,1832.627192
18.700005,158,1832.914343
54.240005,166,1832.915346
47.597137,167,1833.540013
46.44572,175,1833.610965
57.04,220,1833.842016
62.597134,173,1834.008976
2.3428574,95,1834.491279
74.76574,213,1834.519993
51.751442,159,1835.208549
5.257143,113,1835.492354
48.82286,170,1835.743749
39.354294,147,1836.406773
46.445724,177,1836.406773
26.702854,136,1836.655156
45.251423,162,1836.988094
49.160023,210,1837.154321
41.562862,135,1837.18209
4.4,107,1838.408972
48.83429,169,1838.417522
54.734287,200,1838.786916
58.108562,185,1839.365284
47.4543,164,1839.808531
52.025723,212,1839.820577
3.4285717,87,1839.82868
53.69716,191,1840.437941
56.14001,195,1840.448578
51.12573,169,1841.075511
3.2571435,91,1841.144582
60.8343,181,1841.502355
31.391432,183,1842.035173
35.40286,150,1842.510276
58.111435,191,1842.536123
35.817146,195,1842.648192
68.45718,176,1842.923277
44.94286,153,1843.193617
38.285717,196,1844.041255
53.13429,177,1844.066324
39.95143,155,1844.822318
61.265724,194,1844.871365
45.897152,171,1845.101397
56.820004,177,1845.222054
41.67429,183,1846.162343
65.4143,226,1846.443271
72.53715,191,1846.960074
42.934288,157,1847.351252
42.474285,225,1847.388547
30.85714,148,1847.396088
79.69146,209,1848.028704
17.717146,210,1848.358636
60.28857,168,1848.797405
67.22286,211,1849.170214
48.688583,167,1849.418715
65.78571,192,1850.310683
62.791443,197,1850.310683
65.03432,174,1850.750542
19.454288,148,1850.750542
50.622875,218,1850.81087
20.73714,135,1851.092256
37.782856,152,1851.893289
44.971436,218,1852.640482
36.077145,147,1853.141412
67.42003,188,1853.383309
57.78856,172,1853.910511
61.262848,180,1854.034862
67.81997,209,1854.198471
47.08858,215,1854.920472
58.268585,183,1855.461083
57.191437,160,1855.83533
52.962868,175,1856.542151
46.80001,161,1856.745041
65.16858,192,1857.079435
52.04859,179,1857.283388
56.06858,186,1857.344397
24.699999,155,1857.644614
48.040005,181,1858.473518
54.345734,199,1859.224338
57.788593,182,1859.535145
26.902857,144,1859.680814
44.82857,154,1859.697388
60.777153,183,1859.738798
49.614273,171,1860.209111
53.397152,171,1860.438604
12.642858,122,1861.100337
54.55144,181,1861.332942
40.95143,154,1862.030735
44.254295,162,1862.055803
45.140007,174,1862.51468
64.62288,199,1862.77239
52.07429,178,1863.005399
44.134277,171,1863.174194
53.7943,163,1863.691799
55.060017,164,1863.948792
44.12287,165,1864.748804
50.47429,164,1864.850034
49.66286,181,1865.01063
31.842861,162,1865.193269
4.114286,102,1865.200849
52.87999,162,1865.408344
44.205723,157,1865.445301
37.12286,137,1867.092478
50.26857,166,1867.271319
62.677174,165,1867.417234
71.97717,248,1867.503742
40.59715,150,1867.651571
58.654305,173,1867.685565
50.08001,159,1867.705031
45.822872,207,1867.720177
4.0000005,100,1869.042962
21.285713,134,1869.10447
49.757153,168,1869.741493
43.25714,174,1870.218593
58.780018,175,1870.555152
45.957146,185,1870.607319
49.405727,180,1870.625785
39.38856,183,1870.636397
4.857143,102,1870.865058
26.991434,130,1871.910573
67.58859,195,1872.10775
53.688587,174,1872.703491
53.062874,163,1874.366712
46.97142,171,1874.374287
43.42858,173,1874.553648
6.228572,121,1875.150419
88.31717,214,1875.195555
75.802895,212,1875.402868
4.914286,105,1875.652209
43.997135,180,1876.221544
5.9428573,119,1877.055844
45.92571,168,1877.108705
71.402885,179,1877.108705
7.7942867,117,1877.244313
67.84289,227,1877.88526
57.48573,195,1878.112749
46.422848,162,1878.272253
58.751423,195,1879.206432
53.01142,185,1880.235208
65.34003,196,1880.26768
35.32286,129,1880.452774
74.70287,200,1880.488509
73.97429,214,1880.655811
43.577137,172,1880.78603
68.137146,195,1881.321422
50.35713,176,1882.145813
34.291428,127,1882.268095
26.222858,143,1882.3683
49.045715,174,1883.158282
53.814274,170,1883.203121
49.665733,187,1883.328376
41.565712,152,1883.639416
63.437157,200,1883.807272
69.67145,195,1885.151324
64.00572,210,1885.390745
6.1114235,212,1885.604257
62.885696,175,1885.800704
64.22002,192,1886.176895
49.925724,193,1886.212209
58.148567,190,1886.633254
73.63143,201,1886.759458
17.705715,159,1888.314264
54.98573,195,1888.58785
77.765724,196,1889.089087
56.60288,161,1889.245766
84.29145,205,1889.525189
75.12859,196,1889.749408
3.7714286,114,1890.296554
64.29716,194,1890.349587
57.36286,215,1890.637872
43.100002,146,1891.058762
55.462868,166,1892.006634
36.865715,153,1892.091688
57.58288,213,1892.892439
59.56,182,1892.892439
57.0286,184,1893.377644
53.64572,187,1893.476619
43.88285,187,1893.864572
55.134296,180,1894.157545
41.374287,139,1894.378074
66.81144,188,1895.370742
38.17143,128,1895.569347
53.768574,180,1895.976807
49.402863,184,1896.015658
53.314297,186,1896.999237
59.131413,165,1897.458183
69.73432,206,1897.638369
41.20286,190,1897.653491
35.51143,138,1898.089175
37.85429,188,1898.714274
40.174294,162,1898.917318
61.731453,191,1899.342521
43.042854,126,1899.590508
57.82572,191,1900.011453
57.314293,174,1900.185194
3.5428572,95,1900.802959
68.98857,204,1900.812286
46.76001,144,1901.002657
53.394287,194,1901.191276
56.44856,162,1901.451479
45.128574,156,1902.525032
73.90287,222,1903.052551
42.394283,149,1903.262123
68.48,174,1903.473738
87.79431,232,1903.544798
61.06286,204,1903.950445
48.62857,188,1904.10391
57.031433,206,1904.618286
62.974304,172,1905.53621
36.068577,144,1905.864121
42.019997,152,1906.147548
27.225716,127,1906.336335
53.225716,157,1906.346539
74.66859,214,1906.699485
46.977146,169,1907.141597
69.12858,199,1908.116926
25.591425,150,1908.568299
53.75429,171,1908.568299
29.44286,151,1908.677733
44.719997,157,1908.843145
72.73142,212,1908.88278
2.5714288,87,1909.37653
67.62286,178,1909.420581
45.45429,187,1909.795548
42.985718,150,1910.61459
55.91429,172,1910.89258
60.16001,182,1911.453954
69.268585,181,1911.476934
67.63142,211,1911.741056
39.988575,168,1911.90424
49.0,177,1911.939218
56.765697,187,1912.443793
2.9714284,94,1913.186223
35.46857,154,1913.232218
32.445713,120,1913.585543
68.79714,183,1914.085126
39.58,144,1914.371922
44.08,160,1914.584802
68.37714,199,1915.062979
38.560013,142,1915.330347
55.40002,174,1915.477198
56.885727,163,1915.742498
23.802858,146,1915.750587
9.177141,114,1916.393116
57.942852,180,1916.867608
52.311417,175,1917.133597
4.1714287,100,1917.33848
54.222855,170,1917.65044
56.325714,188,1918.312273
26.851427,114,1918.569375
68.24003,211,1918.597314
71.288605,192,1918.750494
45.38286,167,1918.954902
28.765715,156,1919.476213
44.611443,153,1919.694782
39.58286,141,1919.915813
52.76857,171,1921.157527
57.085712,175,1921.579513
56.59145,185,1921.637857
52.6343,188,1921.866012
35.54572,179,1921.908938
58.737167,178,1922.533303
62.62858,198,1923.016189
73.2286,189,1923.048914
8.497143,111,1923.579696
44.979992,160,1923.988195
49.240017,170,1924.226803
52.437157,165,1924.388749
48.691437,216,1924.45797
61.885735,173,1925.060655
51.12859,177,1925.664649
24.934288,182,1925.674242
52.91141,180,1926.18785
46.105717,143,1926.342517
31.262856,138,1926.534591
46.954277,182,1926.624389
49.531445,157,1926.624389
39.77143,151,1927.265807
23.374279,134,1927.650447
3.8857145,98,1927.693402
41.911423,154,1927.901713
28.679996,145,1928.884746
66.454315,178,1929.262714
61.925716,173,1929.420754
27.728569,126,1929.466405
55.268578,174,1929.606802
3.8285718,102,1929.802502
15.665716,137,1930.083823
64.58861,191,1930.787701
44.81428,152,1931.295029
55.29999,169,1932.179763
62.091442,184,1932.199099
61.699997,195,1932.199099
61.8,209,1932.571886
79.40288,235,1932.776802
71.51432,187,1932.812412
46.777153,158,1933.08867
2.8000002,101,1933.742489
64.682846,210,1934.425432
2.5714288,100,1934.584843
43.502857,167,1935.024913
62.914307,195,1935.073785
60.828583,177,1935.416387
100.717155,226,1935.616647
60.622883,196,1935.640975
43.88286,137,1935.813807
8.885715,111,1936.077735
57.334305,202,1937.854485
61.014313,173,1938.030583
4.8,108,1938.052369
70.40286,204,1938.366189
37.068565,163,1938.57666
42.665714,184,1938.748938
61.21431,204,1938.812788
68.37998,198,1939.002195
28.417141,144,1940.017029
65.6,178,1940.666543
52.69431,161,1940.715928
48.16858,151,1940.715928
74.3743,199,1940.924925
34.940002,175,1941.269869
49.93144,170,1941.295894
80.277176,219,1942.119565
42.062855,168,1942.530487
29.499998,145,1942.844753
56.337154,184,1943.708088
45.394295,174,1943.850795
48.471428,190,1943.88067
48.088566,155,1943.890536
39.742844,171,1944.119621
35.78,137,1944.442713
42.282856,193,1945.938391
54.797153,180,1946.087403
38.997158,153,1946.488494
35.920002,167,1946.565737
54.82002,164,1946.565737
44.088562,173,1946.700468
62.29717,164,1946.794615
63.08287,184,1947.455516
15.825714,136,1948.067806
27.14286,135,1948.1153
4.8,101,1948.123216
38.834286,139,1948.527065
34.08,163,1949.210678
64.42,202,1949.628072
42.325706,158,1949.836209
73.64002,220,1949.847952
39.960003,142,1950.13429
56.53145,175,1950.554375
48.78,171,1950.572743
62.971443,187,1951.226327
49.98572,159,1951.485913
43.51142,176,1952.137321
55.634304,163,1952.145986
61.92572,165,1952.170779
27.902857,143,1952.602914
64.45715,196,1953.320682
47.734295,171,1953.346514
26.654284,138,1954.513242
70.000015,203,1954.513242
36.06,146,1954.590755
64.53145,203,1954.783667
53.80573,168,1954.995917
52.082874,157,1955.655908
49.40572,167,1955.799772
87.23145,216,1956.074639
2.9142861,92,1956.09913
43.988575,154,1956.743232
53.32287,161,1956.795199
33.38571,187,1957.286278
48.994278,167,1957.424467
55.31715,176,1958.189093
42.14571,174,1958.233687
53.22002,177,1959.257447
63.582863,221,1959.276581
56.85715,234,1959.448005
26.680002,172,1959.797195
64.737175,181,1959.920934
55.72286,229,1960.117069
44.119984,175,1960.935158
13.694286,201,1961.413553
44.468575,154,1961.825282
43.314285,152,1962.478748
73.01717,202,1962.529851
21.54286,194,1962.554947
52.602844,164,1962.554947
59.82287,180,1963.039975
20.737146,147,1963.676903
60.20573,182,1963.715909
54.265717,169,1964.407906
27.091433,164,1965.083399
52.425724,174,1965.143233
60.80574,204,1965.548313
59.828587,172,1965.627674
62.02857,207,1965.643822
58.68574,173,1966.269041
54.982876,178,1966.439763
47.382866,157,1966.689231
7.028571,114,1966.884909
6.6285706,112,1967.348396
42.614285,140,1967.673846
3.5428576,95,1967.904786
45.48857,192,1967.985859
45.985714,172,1968.243057
20.97143,119,1968.761101
73.868576,205,1969.586034
58.05431,167,1969.609563
55.565723,172,1970.46577
23.037144,132,1970.475323
71.160034,205,1970.701658
53.154297,193,1970.948589
10.545717,195,1971.142266
62.3086,173,1971.259769
4.6857142,105,1972.050098
57.874283,186,1972.352339
67.96,220,1972.814966
42.08,169,1972.955019
28.37143,171,1973.198943
59.271454,172,1973.458759
40.088566,152,1973.496158
69.73145,178,1973.701052
2.5714288,80,1974.611873
48.00287,184,1974.73558
67.802864,190,1975.106242
61.82857,173,1975.767387
69.04855,198,1975.795012
66.28571,198,1975.939141
65.191444,180,1976.552764
40.85143,192,1976.910088
48.2943,172,1977.674889
58.885696,191,1978.020691
52.97142,179,1978.279364
41.37142,154,1978.527276
24.10571,156,1978.712018
61.85717,174,1978.943048
45.88858,147,1978.943048
4.0571427,97,1980.071507
41.297142,161,1980.083364
77.83144,212,1980.107155
18.011429,119,1980.559846
25.054287,182,1980.68279
27.202858,149,1980.71893
13.331431,130,1980.755238
12.357146,174,1980.785948
34.9,124,1981.876189
55.008583,174,1982.609758
54.40001,154,1982.796391
39.122856,166,1983.025306
73.522896,221,1983.270704
55.114296,176,1983.270704
46.32857,178,1983.32523
10.2114315,138,1983.903874
53.122875,231,1983.999256
38.031433,134,1984.93201
14.754286,133,1985.229761
43.10572,164,1985.450685
40.960007,160,1985.91771
40.717148,172,1986.115426
71.79432,179,1986.336835
60.74859,174,1986.784187
76.23146,199,1987.288927
47.639996,157,1987.682553
47.714283,182,1987.682553
12.605715,133,1987.958424
42.751427,158,1988.684537
78.08288,212,1988.684537
58.445713,184,1988.894628
65.585754,195,1989.625205
55.494286,172,1990.230899
46.568584,155,1990.264192
48.668556,183,1990.324585
62.7543,209,1990.457025
45.111423,145,1990.77863
68.65716,200,1991.644789
80.27716,218,1992.411471
41.67143,153,1992.842603
51.762856,192,1992.842603
63.8286,179,1993.148167
74.01429,205,1993.742715
59.105732,205,1993.776651
25.537142,149,1994.21103
30.65429,220,1994.443723
27.48,148,1994.981705
48.30573,170,1995.386034
24.83429,143,1995.954652
74.59999,241,1996.194797
43.960014,169,1996.437739
87.6143,238,1996.898722
61.48287,171,1996.920983
44.139988,158,1996.952745
5.7142854,111,1997.196066
50.182865,167,1997.684516
58.208584,168,1998.451182
52.55716,186,1998.900927
41.920013,169,1998.909785
44.660007,167,1999.313064
36.36572,169,1999.313064
62.457172,183,1999.7759
70.27431,220,2000.425777
60.96569,185,2000.636596
50.497154,164,2001.138278
46.020004,172,2001.658727
43.382847,189,2001.876216
45.474277,163,2002.01008
44.39714,164,2002.018651
34.68858,161,2002.47643
44.42571,156,2002.701031
42.368572,149,2002.76165
26.428572,129,2003.496017
74.03715,202,2004.075207
31.785715,157,2004.194686
23.994286,127,2004.544034
74.46572,211,2004.990263
50.30857,179,2005.028361
79.7486,218,2005.084954
55.531418,178,2005.316298
47.73714,156,2006.242521
58.337124,195,2006.403133
42.82286,163,2006.657888
4.2857146,107,2006.694595
55.174286,186,2007.282847
39.045715,151,2007.295385
46.162853,169,2007.525726
55.24002,180,2008.42355
55.84572,174,2009.639391
44.697136,199,2009.639391
33.36857,201,2009.696153
59.125713,191,2009.836488
4.3599977,159,2009.919206
46.645718,165,2010.055189
52.831432,197,2010.74697
55.96287,183,2011.032999
13.245714,117,2011.472465
33.437138,143,2011.730904
61.980015,168,2011.984467
65.47714,200,2012.640995
60.977154,202,2013.17363
21.39143,135,2013.209065
74.2343,221,2013.289581
54.465733,199,2013.800886
57.331436,179,2014.385418
23.322857,131,2014.676901
